date,match_id,team_1_name,team_1_goalsScored,team_1_halfTimeGoalsScored,team_1_cornerCount,team_1_shots,team_1_shotsOnTarget,team_1_foulsConceded,team_1_yellowConceded,team_1_redConceded,team_1_result,team_1_goalsConceded,team_1_halfTimeGoalsConceded,team_1_cornersConceded,team_1_shotsConceded,team_1_shotsOnTargetConceded,team_1_foulsReceived,team_1_yellowOpponent,team_1_redOpponent,team_1_home_or_away,team_1_average_goalsScored_last_five,team_1_average_halfTimeGoalsScored_last_five,team_1_average_cornerCount_last_five,team_1_average_shots_last_five,team_1_average_shotsOnTarget_last_five,team_1_average_foulsConceded_last_five,team_1_average_yellowConceded_last_five,team_1_average_redConceded_last_five,team_1_average_result_last_five,team_1_average_goalsConceded_last_five,team_1_average_halfTimeGoalsConceded_last_five,team_1_average_cornersConceded_last_five,team_1_average_shotsConceded_last_five,team_1_average_shotsOnTargetConceded_last_five,team_1_average_foulsReceived_last_five,team_1_average_yellowOpponent_last_five,team_1_average_redOpponent_last_five,team_1_promoted,team_1_win_streak_before_match,team_1_unbeaten_streak_before_match,team_2_name,team_2_goalsScored,team_2_halfTimeGoalsScored,team_2_cornerCount,team_2_shots,team_2_shotsOnTarget,team_2_foulsConceded,team_2_yellowConceded,team_2_redConceded,team_2_result,team_2_goalsConceded,team_2_halfTimeGoalsConceded,team_2_cornersConceded,team_2_shotsConceded,team_2_shotsOnTargetConceded,team_2_foulsReceived,team_2_yellowOpponent,team_2_redOpponent,team_2_home_or_away,team_2_average_goalsScored_last_five,team_2_average_halfTimeGoalsScored_last_five,team_2_average_cornerCount_last_five,team_2_average_shots_last_five,team_2_average_shotsOnTarget_last_five,team_2_average_foulsConceded_last_five,team_2_average_yellowConceded_last_five,team_2_average_redConceded_last_five,team_2_average_result_last_five,team_2_average_goalsConceded_last_five,team_2_average_halfTimeGoalsConceded_last_five,team_2_average_cornersConceded_last_five,team_2_average_shotsConceded_last_five,team_2_average_shotsOnTargetConceded_last_five,team_2_average_foulsReceived_last_five,team_2_average_yellowOpponent_last_five,team_2_average_redOpponent_last_five,team_2_promoted,team_2_win_streak_before_match,team_2_unbeaten_streak_before_match
2012-03-03,217900,West Brom,1,0,14,19,11,9,3,0,3.0,0,0,5,13,6,10,1,0,Home,2.6,0.8,6.2,18.4,11.4,9.0,0.6,0.0,2.0,1.0,0.2,6.4,11.6,5.8,7.2,0.8,0.0,0,2,2,Chelsea,0,0,5,13,6,10,1,0,0.0,1,0,14,19,11,9,3,0,Away,1.4,0.2,9.2,18.2,10.4,11.2,1.6,0.2,1.2,1.2,0.4,3.4,8.8,5.2,10.8,0.8,0.0,0,1,1
2012-03-25,217933,West Brom,1,0,10,14,6,10,0,0,0.0,3,3,4,10,7,4,1,0,Home,2.2,0.6,7.8,15.4,9.0,9.8,1.8,0.2,2.0,0.8,0.4,7.6,14.6,6.6,7.4,1.0,0.0,0,0,1,Newcastle,3,3,4,10,7,4,1,0,3.0,1,0,10,14,6,10,0,0,Away,1.0,0.8,6.4,12.8,7.2,10.2,2.0,0.0,1.0,2.0,1.2,4.4,13.0,7.8,11.0,2.2,0.2,0,1,1
2012-04-07,217952,West Brom,3,1,8,9,6,5,1,0,3.0,0,0,4,16,10,7,1,1,Home,0.6,0.0,7.2,11.2,5.4,10.8,1.8,0.2,0.8,1.6,1.0,7.0,15.8,7.4,7.0,1.2,0.0,0,0,0,Blackburn,0,0,4,16,10,7,1,1,0.0,3,1,8,9,6,5,1,0,Away,1.2,0.2,4.2,12.8,7.2,8.6,1.2,0.0,1.4,1.0,0.6,8.0,11.8,6.2,7.6,0.6,0.0,0,0,0
2012-04-14,217968,West Brom,1,1,6,15,10,13,3,0,3.0,0,0,8,16,6,11,1,0,Home,1.0,0.2,5.4,8.8,4.0,9.2,1.2,0.0,0.8,2.0,1.0,6.4,15.8,8.8,6.8,1.2,0.2,0,0,0,QPR,0,0,8,16,6,11,1,0,0.0,1,1,6,15,10,13,3,0,Away,1.8,0.4,4.8,11.0,6.8,9.8,2.0,0.4,1.8,1.6,0.6,9.6,15.8,9.2,9.8,1.0,0.0,1,1,1
2012-04-28,217987,West Brom,0,0,10,13,7,14,0,0,1.0,0,0,3,8,5,16,4,0,Home,1.0,0.4,4.2,9.2,5.2,9.4,1.0,0.0,1.8,1.2,0.4,7.6,18.6,9.8,8.6,1.2,0.2,0,2,2,Aston Villa,0,0,3,8,5,16,4,0,1.0,0,0,10,13,7,14,0,0,Away,0.6,0.4,5.8,10.2,4.6,9.0,1.6,0.0,0.6,1.6,0.4,7.4,14.8,8.0,9.2,1.6,0.2,0,0,0
2012-05-13,218014,West Brom,2,2,9,12,8,12,0,0,0.0,3,2,5,12,8,10,1,0,Home,0.8,0.2,5.0,11.6,7.0,10.4,1.4,0.0,1.6,1.2,0.4,7.2,16.0,8.2,11.6,1.6,0.0,0,0,4,Arsenal,3,2,5,12,8,10,1,0,3.0,2,2,9,12,8,12,0,0,Away,1.6,1.0,6.4,15.6,9.2,9.6,1.8,0.0,1.2,1.2,1.0,3.8,10.4,6.0,11.2,2.8,0.2,0,0,3
2012-08-18,218021,West Brom,3,1,7,15,10,10,1,0,3.0,0,0,3,14,7,11,4,1,Home,1.2,0.6,6.4,13.2,8.4,11.0,1.4,0.0,1.6,1.0,0.6,7.0,15.0,7.4,12.2,1.8,0.0,0,0,0,Liverpool,0,0,3,14,7,11,4,1,0.0,3,1,7,15,10,10,1,0,Away,1.4,1.0,7.8,19.6,9.6,9.0,1.0,0.0,1.2,0.8,0.2,4.4,9.2,4.8,8.4,1.8,0.0,0,0,0
2012-09-01,218039,West Brom,2,0,6,14,8,11,1,0,3.0,0,0,3,12,5,15,4,0,Home,1.6,0.6,7.0,13.4,8.6,10.2,1.4,0.0,1.2,1.2,0.6,4.4,12.6,7.2,11.8,2.2,0.2,0,0,2,Everton,0,0,3,12,5,15,4,0,0.0,2,0,6,14,8,11,1,0,Away,1.6,1.2,6.4,16.2,8.6,11.6,0.8,0.0,2.2,0.6,0.0,3.8,9.4,4.2,10.0,1.2,0.2,0,3,11
2012-09-22,218058,West Brom,1,0,9,9,4,14,1,0,3.0,0,0,1,8,1,6,0,0,Home,1.6,0.6,6.2,12.2,7.8,10.0,0.8,0.2,1.4,1.4,0.8,4.6,15.8,8.8,10.0,2.0,0.2,0,0,0,Reading,0,0,1,8,1,6,0,0,0.0,1,0,9,9,4,14,1,0,Away,1.6,0.6,5.2,8.8,4.6,10.0,1.2,0.0,0.8,1.8,0.8,2.2,14.0,6.8,11.6,1.0,0.2,1,0,0
2012-10-06,218078,West Brom,3,2,2,13,8,16,2,0,3.0,2,1,5,13,6,12,2,0,Home,1.0,0.0,5.6,11.4,6.4,10.6,1.0,0.2,1.6,1.0,0.4,5.4,16.0,7.6,8.8,1.2,0.0,0,0,2,QPR,2,1,5,13,6,12,2,0,0.0,3,2,2,13,8,16,2,0,Away,0.8,0.4,4.0,9.4,6.0,10.8,1.2,0.2,0.4,1.6,0.8,8.2,16.0,9.8,14.4,2.4,0.0,0,0,0
2012-10-20,218091,West Brom,1,0,6,16,8,11,4,0,0.0,2,0,9,21,13,15,3,1,Home,1.4,0.4,5.0,12.0,7.0,12.4,1.0,0.2,2.0,1.2,0.6,5.0,15.0,6.8,9.6,1.4,0.0,0,1,3,Man City,2,0,9,21,13,15,3,1,3.0,1,0,6,16,8,11,4,0,Away,2.0,1.0,8.2,19.0,12.2,11.4,1.0,0.0,2.2,0.8,0.4,3.8,7.6,4.2,7.8,0.8,0.0,0,2,13
2012-11-05,218114,West Brom,2,1,8,16,6,6,1,0,3.0,0,0,6,9,5,12,0,0,Home,1.4,0.4,5.0,12.0,6.2,11.8,2.0,0.0,1.4,1.4,0.4,6.4,14.2,6.8,11.0,1.8,0.2,0,0,0,Southampton,0,0,6,9,5,12,0,0,0.0,2,1,8,16,6,6,1,0,Away,1.8,0.4,3.4,11.0,4.4,9.4,1.4,0.0,0.8,2.4,1.2,6.2,11.8,5.6,7.6,1.2,0.0,1,0,0
2012-11-17,218132,West Brom,2,1,0,8,6,7,0,0,3.0,1,1,12,19,12,13,0,0,Home,1.8,1.0,5.6,12.0,6.0,10.6,2.6,0.0,1.8,1.4,0.6,6.2,13.4,7.2,12.2,1.8,0.2,0,2,2,Chelsea,1,1,12,19,12,13,0,0,0.0,2,1,0,8,6,7,0,0,Away,2.4,1.2,6.4,13.6,8.2,9.8,1.2,0.4,1.6,1.6,0.6,6.0,12.6,7.8,8.8,2.4,0.0,0,0,2
2012-12-01,218161,West Brom,0,0,5,14,11,8,0,0,0.0,1,0,5,6,4,15,3,0,Home,2.2,1.4,4.0,9.6,4.8,11.4,2.4,0.0,2.4,1.4,1.0,7.0,14.8,8.6,11.2,0.6,0.0,0,0,0,Stoke,1,0,5,6,4,15,3,0,3.0,0,0,5,14,11,8,0,0,Away,1.0,0.4,4.8,10.6,4.4,11.8,2.0,0.0,2.0,0.6,0.2,6.0,12.0,7.6,11.6,1.6,0.0,0,2,4
2012-12-16,218183,West Brom,0,0,8,19,10,12,3,0,1.0,0,0,2,10,2,9,3,0,Home,1.4,0.8,2.6,9.2,5.4,11.6,2.0,0.0,1.2,1.8,1.0,7.2,14.6,8.6,12.2,1.4,0.0,0,0,0,West Ham,0,0,2,10,2,9,3,0,1.0,0,0,8,19,10,12,3,0,Away,1.4,0.4,7.0,12.0,7.8,10.8,1.2,0.0,0.8,1.8,1.0,4.6,18.4,9.8,8.2,1.2,0.0,1,0,0
2012-12-22,218190,West Brom,2,1,6,12,8,14,1,0,3.0,1,1,5,10,4,9,1,0,Home,1.0,0.6,4.2,11.4,6.2,12.6,2.6,0.0,0.8,1.6,0.8,5.2,12.8,6.6,11.4,2.0,0.0,0,0,1,Norwich,1,1,5,10,4,9,1,0,0.0,2,1,6,12,8,14,1,0,Away,2.0,1.4,4.0,10.0,6.4,10.4,1.6,0.0,2.2,1.4,0.6,4.4,14.2,6.6,10.6,1.2,0.0,0,3,10
2013-01-01,218218,West Brom,1,0,10,17,10,14,0,0,0.0,2,1,5,10,5,6,0,0,Home,0.8,0.4,6.6,12.6,7.0,11.0,1.4,0.0,1.4,1.2,0.6,7.4,14.2,7.0,9.4,1.6,0.0,0,0,0,Fulham,2,1,5,10,5,6,0,0,3.0,1,0,10,17,10,14,0,0,Away,1.0,0.4,4.4,12.2,6.2,12.2,1.8,0.0,0.8,2.0,0.6,5.6,15.6,9.2,11.6,0.6,0.0,0,0,0
2013-01-19,218239,West Brom,2,0,8,25,9,8,3,0,1.0,2,2,8,11,7,10,3,0,Home,1.4,0.6,7.0,13.0,7.8,11.6,0.4,0.0,1.2,1.8,0.6,8.2,12.4,7.6,7.8,0.8,0.0,0,0,0,Aston Villa,2,2,8,11,7,10,3,0,1.0,2,0,8,25,9,8,3,0,Away,0.4,0.2,4.2,9.2,5.0,12.4,1.8,0.0,0.2,3.6,1.2,7.0,17.4,11.4,6.8,0.6,0.0,0,0,0
2013-02-03,218265,West Brom,0,0,2,4,3,9,1,1,0.0,1,0,17,21,13,9,0,0,Home,1.2,0.2,6.0,14.6,7.6,11.2,1.2,0.0,0.2,2.2,1.2,7.0,11.2,7.4,8.0,1.0,0.0,0,0,0,Tottenham,1,0,17,21,13,9,0,0,3.0,0,0,2,4,3,9,1,1,Away,1.4,0.2,8.2,19.8,13.4,10.4,1.2,0.0,1.8,0.8,0.8,3.0,6.8,3.8,11.0,2.0,0.0,0,0,8
2013-02-23,218282,West Brom,2,1,5,17,7,13,2,0,3.0,1,0,5,10,6,9,1,0,Home,1.4,0.2,4.2,10.2,5.0,10.6,2.2,0.2,0.8,1.6,0.8,10.2,14.6,9.0,8.6,1.0,0.0,0,1,1,Sunderland,1,0,5,10,6,9,1,0,0.0,2,1,5,17,7,13,2,0,Away,1.4,1.0,5.2,10.8,6.8,11.6,1.8,0.0,1.4,1.0,0.6,5.4,14.8,7.4,11.8,2.2,0.2,0,0,0
2013-03-09,218299,West Brom,2,1,3,12,6,9,1,0,3.0,1,1,3,9,4,10,1,0,Home,1.0,0.2,4.2,8.0,4.2,12.2,2.2,0.2,1.2,1.0,0.6,9.8,18.0,11.2,9.6,0.6,0.0,0,0,0,Swansea,1,1,3,9,4,10,1,0,0.0,2,1,3,12,6,9,1,0,Away,1.0,0.4,4.0,11.2,7.4,9.6,1.0,0.0,1.4,1.4,0.2,5.4,16.6,8.8,10.0,1.4,0.0,0,1,1
2013-04-06,218325,West Brom,1,0,6,16,5,7,2,0,0.0,2,1,4,11,6,15,4,1,Home,1.0,0.4,3.8,12.6,6.6,12.4,1.6,0.2,1.4,1.2,0.8,5.8,14.2,8.4,11.2,1.2,0.0,0,0,0,Arsenal,2,1,4,11,6,15,4,1,3.0,1,0,6,16,5,7,2,0,Away,2.0,0.6,7.6,18.0,10.8,9.8,1.0,0.2,2.4,0.8,0.4,4.8,8.2,3.8,10.2,2.0,0.0,0,2,2
2013-04-20,218348,West Brom,1,0,15,8,4,9,0,0,1.0,1,1,2,10,6,10,2,0,Home,0.8,0.2,4.0,12.4,6.2,11.2,1.6,0.2,0.8,1.4,1.0,5.6,14.4,8.4,12.4,1.8,0.2,0,0,0,Newcastle,1,1,2,10,6,10,2,0,1.0,1,0,15,8,4,9,0,0,Away,0.8,0.0,7.8,12.6,6.0,11.4,1.8,0.0,1.2,2.0,0.8,6.4,10.4,7.0,8.6,1.2,0.0,0,0,0
2013-05-04,218368,West Brom,2,1,7,17,11,9,4,0,0.0,3,1,5,13,8,7,3,0,Home,1.2,0.2,6.2,12.2,6.8,10.2,1.4,0.4,1.0,1.2,0.8,5.0,12.8,5.8,11.8,2.2,0.6,0,1,2,Wigan,3,1,5,13,8,7,3,0,3.0,2,1,7,17,11,9,4,0,Away,0.8,0.2,6.6,12.2,7.2,10.6,1.8,0.0,1.0,1.2,0.4,3.2,11.2,5.8,10.4,2.0,0.2,0,0,1
2013-05-19,218393,West Brom,5,1,3,15,8,10,0,0,1.0,5,3,5,12,8,6,1,0,Home,1.2,0.4,7.6,12.8,8.0,9.0,1.6,0.2,0.8,1.8,0.8,5.6,14.2,7.0,9.2,2.2,0.4,0,0,0,Man Utd,5,3,5,12,8,6,1,0,1.0,5,1,3,15,8,10,0,0,Away,1.6,1.2,4.2,12.2,6.4,9.2,1.6,0.2,1.6,1.0,0.4,4.8,11.4,6.0,8.4,1.0,0.0,0,1,1
2013-08-17,218401,West Brom,0,0,4,11,1,14,4,0,0.0,1,0,8,7,2,24,0,0,Home,2.0,0.6,5.2,14.2,8.8,9.2,1.6,0.2,0.8,2.6,1.2,6.2,14.6,7.4,8.4,2.0,0.4,0,0,1,Southampton,1,0,8,7,2,24,0,0,3.0,0,0,4,11,1,14,4,0,Away,0.4,0.0,5.4,12.2,6.4,10.0,1.0,0.4,0.6,1.2,0.2,5.0,8.8,5.6,9.2,1.0,0.2,0,0,2
2013-09-01,218425,West Brom,0,0,2,10,1,10,4,0,0.0,2,1,3,12,4,14,3,0,Home,1.0,0.2,3.6,12.2,5.4,11.0,1.4,0.0,0.4,2.2,1.0,7.6,14.6,7.0,12.8,1.2,0.0,0,0,1,Swansea,2,1,3,12,4,14,3,0,3.0,0,0,2,10,1,10,4,0,Away,1.0,0.0,5.4,11.6,6.0,11.8,1.8,0.0,0.6,2.4,1.0,4.6,14.4,7.6,9.6,1.4,0.0,0,0,0
2013-09-21,218440,West Brom,3,1,5,13,4,9,0,0,3.0,0,0,6,7,0,10,2,0,Home,1.2,0.2,3.0,11.0,3.2,12.2,2.0,0.0,0.6,1.8,1.0,6.2,13.0,4.8,13.4,1.0,0.0,0,0,1,Sunderland,0,0,6,7,0,10,2,0,0.0,3,1,5,13,4,9,0,0,Away,0.6,0.2,4.2,12.2,2.8,11.4,1.2,0.4,0.2,1.8,0.4,6.6,15.2,7.6,9.6,1.8,0.0,0,0,0
2013-10-06,218465,West Brom,1,1,6,12,4,6,1,0,1.0,1,0,2,14,5,11,2,0,Home,1.2,0.2,4.2,10.8,3.0,12.0,1.6,0.0,1.6,0.8,0.4,5.8,13.4,4.0,11.4,1.8,0.0,0,2,3,Arsenal,1,0,2,14,5,11,2,0,1.0,1,1,6,12,4,6,1,0,Away,2.4,1.2,5.4,14.0,6.0,10.4,1.6,0.0,3.0,0.8,0.2,4.8,13.2,3.8,11.2,2.0,0.0,0,5,5
2013-11-02,218492,West Brom,2,1,10,9,4,11,0,0,3.0,0,0,3,12,4,9,1,0,Home,1.4,0.4,6.8,12.8,4.0,10.0,1.0,0.0,1.6,1.2,0.4,4.4,12.4,4.2,11.4,1.6,0.0,0,0,0,Crystal Palace,0,0,3,12,4,9,1,0,0.0,2,1,10,9,4,11,0,0,Away,0.4,0.2,4.0,11.0,2.2,10.6,1.0,0.0,0.0,2.6,1.2,7.2,11.8,5.4,10.4,1.2,0.2,1,0,0
2013-11-25,218515,West Brom,2,2,4,11,4,9,1,0,1.0,2,0,2,15,7,14,2,0,Home,1.2,0.4,7.0,11.8,3.8,10.6,2.0,0.0,1.2,1.4,0.6,4.6,14.0,5.2,11.4,1.4,0.0,0,0,2,Aston Villa,2,0,2,15,7,14,2,0,1.0,2,2,4,11,4,9,1,0,Away,0.4,0.0,5.0,14.4,3.4,12.6,1.4,0.0,1.0,0.8,0.2,5.6,11.8,3.4,7.6,1.8,0.0,0,1,2
2013-12-04,218535,West Brom,2,0,3,12,1,8,1,0,0.0,3,2,3,15,5,10,1,0,Home,1.6,0.6,6.0,12.0,3.0,12.2,2.4,0.0,1.0,2.0,0.8,4.0,15.2,6.2,12.6,1.4,0.0,0,0,0,Man City,3,2,3,15,5,10,1,0,3.0,2,0,3,12,1,8,1,0,Away,3.4,1.6,7.8,20.6,7.2,9.6,1.4,0.0,1.8,0.6,0.4,3.4,9.2,3.2,9.0,1.2,0.0,0,2,2
2013-12-07,218542,West Brom,0,0,10,26,12,10,1,0,0.0,2,1,3,8,3,6,3,0,Home,1.8,0.6,4.8,11.4,2.6,11.6,2.2,0.0,1.0,1.8,0.8,4.0,14.6,5.8,11.8,1.6,0.0,0,0,0,Norwich,2,1,3,8,3,6,3,0,3.0,0,0,10,26,12,10,1,0,Away,1.2,0.2,3.4,11.2,3.4,9.2,1.0,0.0,1.2,3.0,2.0,5.2,20.2,6.6,9.8,1.4,0.0,0,0,0
2013-12-21,218562,West Brom,1,0,9,14,3,8,2,0,1.0,1,1,2,6,3,15,1,0,Home,1.0,0.4,5.2,15.0,4.0,10.8,1.2,0.0,0.2,2.0,0.8,3.8,12.6,4.8,12.2,1.8,0.0,0,0,0,Hull,1,1,2,6,3,15,1,0,1.0,1,0,9,14,3,8,2,0,Away,0.8,0.4,4.4,11.2,2.8,8.4,1.6,0.0,1.0,1.0,0.4,7.6,12.0,3.4,11.4,0.8,0.2,1,0,2
2014-01-01,218595,West Brom,1,0,3,13,4,7,0,0,3.0,0,0,4,9,3,15,0,1,Home,1.0,0.6,6.4,16.2,5.6,11.0,1.6,0.0,0.6,1.6,0.8,6.2,12.2,3.6,11.0,2.4,0.0,0,0,3,Newcastle,0,0,4,9,3,15,0,1,0.0,1,0,3,13,4,7,0,0,Away,2.0,0.8,6.8,15.2,5.0,12.4,1.2,0.0,2.0,0.6,0.2,2.6,9.4,3.8,10.8,1.4,0.4,0,0,0
2014-01-20,218615,West Brom,1,0,4,14,6,16,3,0,1.0,1,1,2,13,4,12,2,0,Home,1.2,0.6,4.6,12.0,4.0,11.4,1.6,0.0,1.2,1.2,0.6,5.6,13.8,4.0,11.8,1.6,0.2,0,0,0,Everton,1,1,2,13,4,12,2,0,1.0,1,0,4,14,6,16,3,0,Away,1.4,0.4,7.2,17.6,5.6,9.6,1.0,0.2,2.0,0.8,0.2,3.2,12.0,3.6,12.4,2.2,0.0,0,1,3
2014-02-02,218634,West Brom,1,0,3,12,4,13,4,0,1.0,1,1,4,12,3,15,2,0,Home,1.6,1.0,3.8,13.0,4.6,12.6,2.0,0.0,1.0,1.8,1.0,3.8,13.2,4.8,12.6,1.4,0.2,0,0,0,Liverpool,1,1,4,12,3,15,2,0,1.0,1,0,3,12,4,13,4,0,Away,2.8,1.6,2.8,14.4,6.8,13.0,0.8,0.0,2.0,1.4,1.2,6.0,12.8,3.2,14.6,2.8,0.0,0,1,4
2014-02-11,218648,West Brom,1,0,5,12,1,9,3,0,1.0,1,1,8,15,4,13,4,0,Home,1.2,0.6,4.2,11.6,4.4,13.8,3.0,0.0,0.4,2.0,1.4,3.4,12.6,4.8,13.2,1.2,0.0,0,0,0,Chelsea,1,1,8,15,4,13,4,0,1.0,1,0,5,12,1,9,3,0,Away,1.8,1.0,7.4,20.4,6.8,10.8,1.2,0.0,2.6,0.2,0.0,5.0,11.6,3.2,13.0,2.8,0.2,0,2,10
2014-02-22,218659,West Brom,1,0,8,16,5,13,3,0,1.0,1,1,2,7,3,15,3,0,Home,1.4,0.6,4.4,13.2,4.2,12.2,3.2,0.0,0.6,2.0,1.6,4.2,12.0,4.6,13.6,1.8,0.0,0,0,1,Fulham,1,1,2,7,3,15,3,0,1.0,1,0,8,16,5,13,3,0,Away,0.8,0.4,4.8,9.4,3.2,7.8,1.0,0.0,0.2,2.4,0.2,5.8,21.0,7.2,8.0,1.4,0.0,0,0,0
2014-03-08,218676,West Brom,0,0,3,14,3,11,1,0,0.0,3,1,5,14,5,10,2,0,Home,1.4,0.6,5.2,13.6,4.0,11.6,3.2,0.0,0.6,2.0,1.6,4.2,10.8,4.4,14.2,2.0,0.0,0,0,2,Man Utd,3,1,5,14,5,10,2,0,3.0,0,0,3,14,3,11,1,0,Away,1.4,0.2,6.8,17.4,5.0,8.6,1.2,0.0,1.6,0.8,0.4,4.8,11.6,4.2,11.0,0.8,0.0,0,1,3
2014-03-29,218708,West Brom,3,2,4,16,6,12,1,0,1.0,3,1,1,11,5,13,1,0,Home,0.8,0.0,4.4,14.4,3.4,11.8,2.0,0.0,1.0,1.6,1.2,4.6,12.6,4.2,12.6,2.4,0.0,0,0,0,Cardiff,3,1,1,11,5,13,1,0,1.0,3,2,4,16,6,12,1,0,Away,1.4,0.6,6.4,13.8,4.4,9.8,2.0,0.0,0.6,2.8,1.0,5.6,15.8,6.6,11.0,1.2,0.0,1,0,0
2014-04-12,218727,West Brom,3,3,2,6,5,11,4,0,1.0,3,1,2,20,8,8,2,0,Home,1.2,0.6,3.2,13.6,4.4,12.0,1.0,0.0,1.4,1.8,1.0,4.2,12.8,4.6,11.6,1.4,0.0,0,1,2,Tottenham,3,1,2,20,8,8,2,0,1.0,3,3,2,6,5,11,4,0,Away,1.6,0.4,6.2,16.4,5.0,13.2,2.2,0.2,1.2,2.4,1.2,3.4,10.0,4.0,9.6,1.8,0.0,0,1,1
2014-04-26,218748,West Brom,1,1,7,19,6,14,0,0,3.0,0,0,6,9,3,8,1,0,Home,1.6,1.4,3.2,11.4,4.6,10.8,1.2,0.0,1.0,2.2,1.4,4.4,14.8,5.6,11.6,1.4,0.0,0,0,0,West Ham,0,0,6,9,3,8,1,0,0.0,1,1,7,19,6,14,0,0,Away,1.2,0.8,3.4,11.2,3.2,11.0,2.2,0.0,1.2,1.6,0.4,6.4,15.6,5.8,11.8,1.2,0.2,0,0,0
2014-05-11,218775,West Brom,1,0,11,17,4,4,0,0,0.0,2,1,6,15,4,7,0,0,Home,1.0,1.0,4.2,11.8,3.6,10.0,1.4,0.0,0.8,1.8,1.4,6.0,14.6,5.0,9.6,1.2,0.0,0,0,0,Stoke,2,1,6,15,4,7,0,0,3.0,1,0,11,17,4,4,0,0,Away,1.2,0.6,4.2,13.6,4.2,12.4,1.0,0.2,1.4,1.2,0.4,6.4,14.0,3.8,8.8,1.4,0.0,0,1,1
2014-08-16,218781,West Brom,2,1,6,10,5,18,3,0,1.0,2,1,3,7,2,9,1,0,Home,0.6,0.4,6.0,14.0,3.4,8.6,0.6,0.0,0.6,1.6,1.4,6.8,13.6,4.2,9.4,0.8,0.0,0,0,0,Sunderland,2,1,3,7,2,9,1,0,1.0,2,1,6,10,5,18,3,0,Away,2.0,1.2,5.2,13.2,3.8,12.8,2.0,0.0,2.4,0.8,0.6,5.2,15.0,5.0,12.0,1.8,0.2,0,0,0
2014-09-13,218813,West Brom,0,0,9,11,1,12,2,0,0.0,2,1,1,11,4,8,3,0,Home,0.6,0.2,5.8,12.8,3.2,11.4,1.4,0.0,0.4,1.8,1.2,3.0,11.0,4.0,10.8,0.6,0.0,0,0,0,Everton,2,1,1,11,4,8,3,0,3.0,0,0,9,11,1,12,2,0,Away,2.2,1.4,5.0,11.6,4.0,7.6,0.8,0.0,1.0,2.6,1.0,3.4,13.2,4.6,13.4,2.2,0.0,0,0,0
2014-09-28,218834,West Brom,4,2,10,20,6,7,1,0,3.0,0,0,2,10,2,9,2,0,Home,0.6,0.2,6.8,11.0,2.8,12.0,2.2,0.0,1.0,1.4,0.8,2.8,9.6,3.4,10.6,1.6,0.0,0,1,1,Burnley,0,0,2,10,2,9,2,0,0.0,4,2,10,20,6,7,1,0,Away,0.2,0.2,4.0,11.6,3.0,10.6,1.6,0.0,0.6,0.8,0.8,3.4,11.2,3.8,12.2,1.8,0.0,1,0,3
2014-10-20,218855,West Brom,2,1,0,8,2,6,1,0,1.0,2,0,11,22,7,8,2,0,Home,1.2,0.4,7.6,13.0,3.4,9.8,1.8,0.0,1.2,1.4,0.8,3.4,12.4,4.4,10.2,2.0,0.0,0,0,0,Man Utd,2,0,11,22,7,8,2,0,1.0,2,1,0,8,2,6,1,0,Away,2.2,1.6,6.2,13.0,4.6,12.4,1.8,0.4,2.0,1.4,0.4,4.4,11.2,4.0,10.4,1.8,0.0,0,2,2
2014-10-25,218860,West Brom,2,0,6,17,4,14,3,0,1.0,2,2,3,8,6,8,1,0,Home,1.6,0.6,6.2,11.4,3.4,9.4,1.6,0.0,1.4,1.2,0.4,5.6,13.8,4.2,9.8,2.2,0.0,0,0,1,Crystal Palace,2,2,3,8,6,8,1,0,1.0,2,0,6,17,4,14,3,0,Away,1.2,0.2,4.4,11.6,3.6,13.2,1.4,0.2,1.4,1.2,0.4,5.2,12.8,3.4,8.0,1.8,0.2,0,0,0
2014-11-09,218885,West Brom,0,0,7,10,2,12,0,0,0.0,2,1,4,8,3,6,0,0,Home,2.0,0.6,4.8,12.2,3.8,10.8,1.6,0.0,1.6,1.2,0.6,5.8,14.6,5.4,8.4,1.4,0.0,0,1,3,Newcastle,2,1,4,8,3,6,0,0,3.0,0,0,7,10,2,12,0,0,Away,1.2,0.2,6.0,13.2,3.2,13.6,2.6,0.0,2.0,0.8,0.6,4.8,10.6,3.0,12.6,2.0,0.0,0,3,4
2014-11-29,218902,West Brom,0,0,4,9,1,9,2,0,0.0,1,0,4,17,5,10,1,0,Home,1.0,0.2,3.2,9.6,2.4,10.6,1.0,0.2,1.0,1.6,1.0,8.2,14.6,5.8,6.8,0.8,0.0,0,0,0,Arsenal,1,0,4,17,5,10,1,0,3.0,0,0,4,9,1,9,2,0,Away,1.8,0.4,10.4,21.4,8.0,10.2,2.4,0.0,1.4,1.2,0.2,3.0,8.8,3.2,10.2,2.4,0.0,0,0,0
2014-12-02,218911,West Brom,1,1,7,23,5,11,2,0,0.0,2,2,3,11,6,17,1,0,Home,0.6,0.0,4.0,9.8,2.2,11.2,1.2,0.2,0.8,1.4,1.0,6.8,13.6,5.4,7.2,0.6,0.0,0,0,0,West Ham,2,2,3,11,6,17,1,0,3.0,1,1,7,23,5,11,2,0,Away,1.2,0.2,6.0,13.8,3.4,11.2,1.8,0.0,1.6,1.0,0.4,4.4,15.0,4.0,12.8,1.8,0.2,0,1,1
